<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.07.15	09:15:00	4030.40	4033.02	4026.98	4027.44	2509	0	15
2026.07.15	09:30:00	4027.34	4029.72	4025.50	4027.34	2369	0	15
2026.07.15	09:45:00	4027.34	4030.52	4026.18	4030.35	2434	0	15
2026.07.15	10:00:00	4030.35	4036.02	4028.65	4033.70	2757	0	15
2026.07.15	10:15:00	4033.70	4035.58	4026.65	4028.92	3181	0	15
2026.07.15	10:30:00	4028.92	4034.09	4028.39	4031.15	2706	0	15
2026.07.15	10:45:00	4031.15	4031.29	4027.06	4028.15	2652	0	15
2026.07.15	11:00:00	4028.15	4032.93	4027.84	4030.36	2933	0	15
2026.07.15	11:15:00	4030.38	4031.32	4027.65	4030.78	3020	0	15
2026.07.15	11:30:00	4030.78	4039.41	4029.35	4037.49	2798	0	15
2026.07.15	11:45:00	4037.49	4040.23	4035.59	4038.38	3246	0	15
2026.07.15	12:00:00	4038.44	4042.55	4035.93	4037.91	3637	0	15
2026.07.15	12:15:00	4037.98	4040.78	4037.55	4039.36	4309	0	15
2026.07.15	12:30:00	4039.29	4066.13	4038.82	4062.99	5933	0	15
2026.07.15	12:45:00	4063.00	4071.53	4060.91	4067.82	4932	0	15
2026.07.15	13:00:00	4067.95	4074.12	4061.72	4061.72	5679	0	15
2026.07.15	13:15:00	4061.72	4066.53	4053.87	4055.93	4755	0	15
2026.07.15	13:30:00	4055.91	4063.14	4055.54	4061.15	5443	0	15
2026.07.15	13:45:00	4061.15	4066.38	4054.97	4061.57	5847	0	15
2026.07.15	14:00:00	4061.60	4065.70	4060.00	4064.31	5398	0	15
2026.07.15	14:15:00	4064.27	4066.03	4055.54	4058.43	5838	0	15
2026.07.15	14:30:00	4058.43	4064.01	4056.99	4057.29	5659	0	15
2026.07.15	14:45:00	4057.29	4061.00	4053.31	4060.53	5254	0	15
2026.07.15	15:00:00	4060.67	4062.99	4043.19	4044.12	5162	0	15
2026.07.15	15:15:00	4044.08	4049.81	4039.59	4049.07	5866	0	15
2026.07.15	15:30:00	4049.07	4050.53	4044.77	4049.61	5109	0	15
2026.07.15	15:45:00	4049.61	4051.03	4046.35	4046.90	3890	0	15
2026.07.15	16:00:00	4046.90	4047.88	4037.38	4038.37	4870	0	15
2026.07.15	16:15:00	4038.36	4040.73	4032.95	4034.80	5549	0	15
2026.07.15	16:30:00	4034.80	4036.99	4026.87	4028.74	5396	0	15
2026.07.15	16:45:00	4028.78	4038.04	4027.67	4033.79	5115	0	15
2026.07.15	17:00:00	4033.79	4039.10	4032.94	4035.89	4019	0	15
2026.07.15	17:15:00	4035.75	4048.22	4033.22	4047.54	3807	0	15
2026.07.15	17:30:00	4047.43	4063.04	4047.06	4062.35	4918	0	15
2026.07.15	17:45:00	4062.35	4066.08	4060.32	4062.28	4594	0	15
2026.07.15	18:00:00	4062.28	4070.31	4061.82	4067.93	4710	0	15
2026.07.15	18:15:00	4067.93	4075.46	4066.71	4074.22	4711	0	15
2026.07.15	18:30:00	4074.35	4081.13	4067.67	4067.67	4015	0	15
2026.07.15	18:45:00	4067.67	4068.65	4058.03	4059.17	4186	0	15
2026.07.15	19:00:00	4059.17	4062.92	4057.25	4061.01	3623	0	15
2026.07.15	19:15:00	4061.01	4061.45	4052.91	4056.07	3409	0	15
2026.07.15	19:30:00	4056.07	4057.60	4047.94	4051.21	4489	0	15
2026.07.15	19:45:00	4051.21	4057.27	4050.68	4057.02	3698	0	15
2026.07.15	20:00:00	4056.96	4058.30	4055.12	4057.45	1810	0	15
2026.07.15	20:15:00	4057.39	4062.08	4057.27	4061.28	1327	0	28
2026.07.15	20:30:00	4061.30	4063.10	4060.34	4061.72	1156	0	28
2026.07.15	20:45:00	4061.72	4062.79	4059.82	4060.50	1137	0	28
2026.07.15	22:00:00	4060.99	4064.63	4060.99	4063.44	864	0	28
2026.07.15	22:15:00	4063.47	4064.13	4061.31	4062.20	1485	0	28
2026.07.15	22:30:00	4062.20	4062.36	4059.07	4060.00	1351	0	28
2026.07.15	22:45:00	4060.00	4061.43	4058.17	4059.63	1388	0	28
2026.07.15	23:00:00	4059.63	4062.01	4058.89	4060.36	1397	0	15
2026.07.15	23:15:00	4060.36	4060.46	4057.07	4057.76	1609	0	15
2026.07.15	23:30:00	4057.76	4059.42	4055.68	4057.91	1524	0	15
2026.07.15	23:45:00	4057.91	4060.86	4056.26	4057.98	3185	0	15
2026.07.16	00:00:00	4057.93	4059.51	4054.87	4056.40	3853	0	15
2026.07.16	00:15:00	4056.40	4060.46	4055.03	4058.35	3622	0	15
2026.07.16	00:30:00	4058.35	4061.28	4054.16	4055.13	3254	0	15
2026.07.16	00:45:00	4055.13	4060.98	4043.87	4044.62	3859	0	15
2026.07.16	01:00:00	4044.62	4050.49	4041.06	4045.41	5934	0	15
2026.07.16	01:15:00	4045.41	4045.48	4033.90	4036.97	5121	0	15
2026.07.16	01:30:00	4036.95	4046.05	4036.69	4042.17	4674	0	15
2026.07.16	01:45:00	4042.16	4043.88	4037.23	4039.12	4817	0	15
2026.07.16	02:00:00	4039.12	4040.16	4031.33	4032.62	4223	0	15
2026.07.16	02:15:00	4032.62	4034.95	4028.93	4034.71	3530	0	15
2026.07.16	02:30:00	4034.70	4035.84	4024.17	4027.80	4409	0	15
2026.07.16	02:45:00	4027.80	4032.53	4024.70	4031.51	3894	0	15
2026.07.16	03:00:00	4031.34	4033.16	4029.34	4029.89	3437	0	15
2026.07.16	03:15:00	4029.89	4034.03	4027.72	4033.96	3781	0	15
2026.07.16	03:30:00	4033.96	4036.35	4032.39	4035.49	3077	0	15
2026.07.16	03:45:00	4035.48	4036.90	4034.14	4036.32	2281	0	15
2026.07.16	04:00:00	4036.39	4037.94	4031.90	4036.95	2100	0	15
2026.07.16	04:15:00	4036.95	4036.97	4031.97	4034.06	1786	0	15
2026.07.16	04:30:00	4034.06	4035.49	4031.98	4032.64	1563	0	15
2026.07.16	04:45:00	4032.64	4035.30	4032.28	4033.23	1638	0	15
2026.07.16	05:00:00	4033.17	4034.00	4029.41	4030.84	2381	0	15
2026.07.16	05:15:00	4030.84	4033.02	4026.35	4027.78	2537	0	15
2026.07.16	05:30:00	4027.78	4033.06	4025.32	4032.39	4951	0	15
2026.07.16	05:45:00	4032.40	4032.87	4025.53	4027.35	4257	0	15
2026.07.16	06:00:00	4027.31	4036.53	4027.03	4032.23	4908	0	15
2026.07.16	06:15:00	4032.22	4032.99	4027.95	4030.43	3567	0	15
2026.07.16	06:30:00	4030.38	4030.73	4023.06	4027.01	4196	0	15
2026.07.16	06:45:00	4027.01	4031.50	4026.45	4030.64	3575	0	15
2026.07.16	07:00:00	4030.53	4030.71	4025.69	4026.33	3731	0	15
2026.07.16	07:15:00	4026.33	4026.98	4023.70	4024.52	3680	0	15
2026.07.16	07:30:00	4024.51	4028.38	4023.02	4026.15	3356	0	15
2026.07.16	07:45:00	4026.15	4031.91	4025.97	4030.72	3586	0	15
2026.07.16	08:00:00	4030.59	4034.21	4025.47	4025.91	3621	0	15
2026.07.16	08:15:00	4025.89	4033.77	4025.31	4032.37	2866	0	15
2026.07.16	08:30:00	4032.36	4035.70	4032.06	4033.71	2972	0	15
2026.07.16	08:45:00	4033.75	4036.59	4033.06	4035.27	2794	0	15
2026.07.16	09:00:00	4035.31	4037.42	4035.28	4036.88	2282	0	15
2026.07.16	09:15:00	4036.88	4037.67	4030.93	4033.16	2567	0	15
2026.07.16	09:30:00	4033.16	4034.95	4030.50	4034.35	2990	0	15
2026.07.16	09:45:00	4034.33	4036.33	4031.63	4031.76	2335	0	15
2026.07.16	10:00:00	4031.75	4032.85	4029.71	4031.79	2556	0	15
2026.07.16	10:15:00	4031.79	4034.80	4031.63	4033.35	2420	0	15
2026.07.16	10:30:00	4033.35	4034.62	4031.61	4033.13	2713	0	15
2026.07.16	10:45:00	4033.13	4033.27	4028.66	4029.54	2946	0	15
2026.07.16	11:00:00	4029.49	4030.23	4026.45	4028.20	2798	0	15
2026.07.16	11:15:00	4028.20	4028.20	4021.26	4024.55	2521	0	15
2026.07.16	11:30:00	4024.49	4035.97	4023.63	4034.92	2973	0	15
2026.07.16	11:45:00	4034.90	4042.38	4027.92	4038.44	4382	0	15
2026.07.16	12:00:00	4038.49	4043.40	4027.74	4031.82	4156	0	15
2026.07.16	12:15:00	4031.82	4032.25	4012.80	4025.06	5316	0	15
2026.07.16	12:30:00	4025.11	4029.87	4000.51	4002.84	6179	0	15
2026.07.16	12:45:00	4002.75	4009.00	3990.41	3992.35	5753	0	15
2026.07.16	13:00:00	3992.29	3996.92	3973.65	3992.37	6673	0	15
2026.07.16	13:15:00	3992.43	4006.18	3991.33	4005.48	5296	0	15
2026.07.16	13:30:00	4005.50	4008.40	3981.81	3986.40	6855	0	15
2026.07.16	13:45:00	3986.40	3997.05	3986.29	3990.19	6629	0	15
2026.07.16	14:00:00	3990.17	3997.36	3987.18	3989.13	6653	0	15
2026.07.16	14:15:00	3989.14	4000.68	3987.69	3999.23	6586	0	15
2026.07.16	14:30:00	3999.18	4004.81	3995.59	4004.79	5539	0	15
2026.07.16	14:45:00	4004.86	4006.77	3992.53	3997.90	5427	0	15
2026.07.16	15:00:00	3998.00	3998.74	3989.41	3992.91	5898	0	15
2026.07.16	15:15:00	3992.91	4016.93	3992.76	4011.41	5873	0	15
2026.07.16	15:30:00	4011.41	4016.28	4007.64	4010.48	5162	0	15
2026.07.16	15:45:00	4010.47	4013.20	4005.54	4007.08	4181	0	15
2026.07.16	16:00:00	4007.05	4007.70	3990.01	3990.14	4348	0	15
2026.07.16	16:15:00	3989.94	3991.72	3982.53	3987.54	5440	0	15
2026.07.16	16:30:00	3987.54	3992.56	3987.01	3992.00	4785	0	15
2026.07.16	16:45:00	3992.00	3996.97	3989.34	3992.06	4609	0	15
2026.07.16	17:00:00	3992.13	3993.01	3984.55	3985.77	4442	0	15
2026.07.16	17:15:00	3985.86	3988.77	3982.80	3987.72	4683	0	15
2026.07.16	17:30:00	3987.72	3988.76	3980.15	3981.61	4838	0	15
2026.07.16	17:45:00	3981.62	3987.67	3981.07	3984.59	4026	0	15
2026.07.16	18:00:00	3984.81	3989.38	3983.60	3985.29	4263	0	15
2026.07.16	18:15:00	3985.23	3990.42	3984.43	3986.44	3263	0	15
2026.07.16	18:30:00	3986.33	3986.33	3976.54	3983.15	4316	0	15
2026.07.16	18:45:00	3983.14	3984.98	3979.54	3980.40	3008	0	15
2026.07.16	19:00:00	3980.40	3986.01	3979.08	3980.61	3244	0	15
2026.07.16	19:15:00	3980.61	3984.04	3978.56	3978.85	2580	0	15
2026.07.16	19:30:00	3978.81	3979.48	3969.28	3975.75	4476	0	15
2026.07.16	19:45:00	3975.78	3982.51	3973.03	3979.95	4507	0	15
2026.07.16	20:00:00	3980.10	3980.14	3974.39	3974.98	1518	0	15
2026.07.16	20:15:00	3975.04	3975.45	3971.85	3974.90	1048	0	28
2026.07.16	20:30:00	3974.94	3976.30	3973.49	3974.39	1152	0	28
2026.07.16	20:45:00	3974.40	3976.69	3974.06	3976.45	1539	0	28
2026.07.16	22:00:00	3978.64	3978.68	3975.89	3976.24	997	0	28
2026.07.16	22:15:00	3976.24	3977.61	3974.74	3976.49	1460	0	28
2026.07.16	22:30:00	3976.50	3976.92	3973.42	3973.46	1608	0	28
2026.07.16	22:45:00	3973.51	3978.39	3973.12	3978.24	1592	0	28
2026.07.16	23:00:00	3978.24	3980.32	3975.10	3980.11	1783	0	15
2026.07.16	23:15:00	3980.11	3980.70	3977.73	3978.49	1413	0	15
2026.07.16	23:30:00	3978.51	3981.92	3975.59	3981.50	1941	0	15
2026.07.16	23:45:00	3981.50	3986.48	3976.61	3986.00	4017	0	15
2026.07.17	00:00:00	3986.11	3987.39	3983.11	3983.91	4644	0	15
2026.07.17	00:15:00	3983.86	3990.95	3983.81	3984.82	4259	0	15
2026.07.17	00:30:00	3984.82	3985.12	3980.67	3982.22	3165	0	15
2026.07.17	00:45:00	3982.17	3992.01	3981.71	3991.96	4124	0	15
2026.07.17	01:00:00	3991.94	3995.13	3987.35	3992.09	6009	0	15
2026.07.17	01:15:00	3992.16	3996.18	3988.09	3991.13	4412	0	15
2026.07.17	01:30:00	3991.13	3995.45	3988.91	3991.45	4327	0	15
2026.07.17	01:45:00	3991.36	3992.83	3979.26	3983.33	4886	0	15
2026.07.17	02:00:00	3983.43	3987.36	3979.86	3980.95	3802	0	15
2026.07.17	02:15:00	3980.95	3984.40	3980.41	3983.17	2963	0	15
2026.07.17	02:30:00	3983.17	3984.19	3970.66	3974.93	4910	0	15
2026.07.17	02:45:00	3974.91	3980.13	3974.49	3979.35	4578	0	15
2026.07.17	03:00:00	3979.04	3992.57	3978.94	3988.70	4841	0	15
2026.07.17	03:15:00	3988.72	4008.65	3988.63	4001.16	4668	0	15
2026.07.17	03:30:00	4001.18	4001.59	3995.81	3997.50	3081	0	15
2026.07.17	03:45:00	3997.50	3998.64	3990.65	3991.50	2902	0	15
2026.07.17	04:00:00	3991.50	3991.73	3987.32	3988.86	2564	0	15
2026.07.17	04:15:00	3988.86	3990.28	3985.29	3986.31	2438	0	15
2026.07.17	04:30:00	3986.31	3988.15	3980.10	3981.90	3102	0	15
2026.07.17	04:45:00	3981.92	3984.68	3980.28	3981.73	2433	0	15
2026.07.17	05:00:00	3981.64	3982.87	3977.17	3979.64	3338	0	15
2026.07.17	05:15:00	3979.64	3981.78	3975.49	3979.82	3425	0	15
2026.07.17	05:30:00	3979.82	3990.50	3978.49	3986.88	5594	0	15
2026.07.17	05:45:00	3986.87	3991.45	3981.87	3985.03	4689	0	15
2026.07.17	06:00:00	3985.08	4000.87	3985.08	3999.72	5004	0	15
2026.07.17	06:15:00	3999.70	4005.89	3997.92	4003.82	4672	0	15
2026.07.17	06:30:00	4003.82	4007.19	3995.76	3996.24	4426	0	15
2026.07.17	06:45:00	3996.24	4001.55	3996.11	3999.39	3984	0	15
2026.07.17	07:00:00	3999.28	4002.47	3993.23	3996.58	4225	0	15
2026.07.17	07:15:00	3996.58	3999.35	3994.03	3996.45	4011	0	15
2026.07.17	07:30:00	3996.45	3998.62	3994.01	3998.62	3934	0	15
2026.07.17	07:45:00	3998.62	3998.66	3992.66	3992.71	3288	0	15
2026.07.17	08:00:00	3992.71	3999.81	3991.41	3993.29	4439	0	15
2026.07.17	08:15:00	3993.29	3995.08	3988.19	3992.34	4481	0	15
2026.07.17	08:30:00	3992.39	3993.39	3987.87	3993.39	4107	0	15
2026.07.17	08:45:00	3993.41	3999.38	3991.70	3994.22	3743	0	15
2026.07.17	09:00:00	3994.20	3998.58	3992.81	3997.92	4484	0	15
2026.07.17	09:15:00	3997.99	4002.45	3995.64	3998.99	3654	0	15
2026.07.17	09:30:00	3998.99	3999.59	3995.17	3995.76	3099	0	15
2026.07.17	09:45:00	3995.76	3998.70	3994.75	3998.01	2689	0	15
2026.07.17	10:00:00	3998.01	3998.72	3994.83	3997.36	3755	0	15
2026.07.17	10:15:00	3997.36	3999.23	3994.42	3996.15	2943	0	15
2026.07.17	10:30:00	3996.15	3997.61	3993.77	3996.35	2324	0	15
2026.07.17	10:45:00	3996.42	3997.30	3990.49	3990.89	2314	0	15
2026.07.17	11:00:00	3990.93	3994.37	3990.52	3991.77	2744	0	15
2026.07.17	11:15:00	3991.75	3996.21	3989.42	3995.76	3044	0	15
2026.07.17	11:30:00	3995.85	3996.53	3991.45	3992.07	2579	0	15
2026.07.17	11:45:00	3992.07	3998.87	3991.49	3994.09	2922	0	15
2026.07.17	12:00:00	3994.09	3995.63	3988.47	3989.93	3770	0	15
2026.07.17	12:15:00	3989.93	3992.35	3984.34	3987.44	3684	0	15
2026.07.17	12:30:00	3987.44	3988.44	3965.53	3969.69	4340	0	15
2026.07.17	12:45:00	3969.63	3973.22	3964.07	3966.19	4813	0	15
2026.07.17	13:00:00	3966.21	3975.82	3959.68	3969.91	5941	0	15
2026.07.17	13:15:00	3969.91	3975.13	3967.17	3968.38	5976	0	15
2026.07.17	13:30:00	3968.47	4003.69	3963.88	3985.02	7448	0	15
2026.07.17	13:45:00	3985.04	3997.53	3981.17	3997.22	6632	0	15
2026.07.17	14:00:00	3997.22	4000.77	3990.21	3994.66	6940	0	15
2026.07.17	14:15:00	3994.66	4004.47	3993.74	3998.52	6651	0	15
2026.07.17	14:30:00	3998.61	3999.77	3992.20	3997.71	5531	0	15
2026.07.17	14:45:00	3997.71	4001.43	3992.84	4001.16	5437	0	15
2026.07.17	15:00:00	4001.01	4014.11	3997.86	4006.05	6195	0	15
2026.07.17	15:15:00	4006.04	4013.40	4004.50	4013.40	5567	0	15
2026.07.17	15:30:00	4013.48	4016.29	4009.25	4015.40	5413	0	15
2026.07.17	15:45:00	4015.40	4021.18	4013.74	4019.17	4912	0	15
2026.07.17	16:00:00	4019.39	4020.43	4010.95	4018.03	5531	0	15
2026.07.17	16:15:00	4017.94	4023.87	4016.87	4018.68	4617	0	15
2026.07.17	16:30:00	4018.68	4019.37	4012.80	4017.48	3907	0	15
2026.07.17	16:45:00	4017.48	4020.55	4014.65	4015.07	3233	0	15
2026.07.17	17:00:00	4015.32	4019.19	4013.31	4013.37	2954	0	15
2026.07.17	17:15:00	4013.37	4015.83	4012.52	4013.91	3348	0	15
2026.07.17	17:30:00	4013.89	4014.50	4009.76	4011.01	3085	0	15
2026.07.17	17:45:00	4011.01	4013.32	4008.23	4010.08	3086	0	15
2026.07.17	18:00:00	4010.29	4012.93	4007.76	4010.46	3364	0	15
2026.07.17	18:15:00	4010.47	4016.13	4009.03	4015.44	3379	0	15
2026.07.17	18:30:00	4015.44	4016.20	4007.22	4008.25	3549	0	15
2026.07.17	18:45:00	4008.29	4012.29	4006.59	4011.30	3085	0	15
2026.07.17	19:00:00	4011.27	4011.48	4003.86	4005.97	3399	0	15
2026.07.17	19:15:00	4005.93	4006.77	4002.31	4005.34	3454	0	15
2026.07.17	19:30:00	4005.45	4010.10	4004.98	4009.94	3420	0	15
2026.07.17	19:45:00	4009.92	4016.51	4008.91	4015.44	3860	0	15
2026.07.17	20:00:00	4015.42	4015.88	4011.93	4012.01	2058	0	15
2026.07.17	20:15:00	4012.01	4012.42	4008.70	4010.63	1144	0	58
2026.07.17	20:30:00	4010.64	4013.63	4008.37	4013.37	1479	0	17
2026.07.19	22:00:00	3997.52	3998.05	3996.05	3996.40	559	0	58
2026.07.19	22:15:00	3996.40	4000.11	3994.75	3994.78	1841	0	58
2026.07.19	22:30:00	3994.67	3999.20	3993.29	3996.69	2499	0	58
2026.07.19	22:45:00	3996.69	3998.28	3994.57	3994.62	1958	0	58
2026.07.19	23:00:00	3994.62	3995.43	3990.36	3990.73	2319	0	58
2026.07.19	23:15:00	3990.73	3994.01	3990.49	3993.17	1520	0	58
2026.07.19	23:30:00	3993.17	3994.57	3989.83	3992.46	1772	0	15
2026.07.19	23:45:00	3992.46	3996.16	3989.47	3995.54	3268	0	15
2026.07.20	00:00:00	3995.43	3998.86	3982.62	3996.15	4546	0	15
2026.07.20	00:15:00	3996.06	4005.64	3993.68	4003.80	4513	0	15
2026.07.20	00:30:00	4003.80	4007.47	3998.34	3998.71	3603	0	15
2026.07.20	00:45:00	3998.71	4010.41	3998.48	4008.60	3115	0	15
2026.07.20	01:00:00	4008.69	4020.77	4005.52	4010.14	5669	0	15
2026.07.20	01:15:00	4010.12	4010.35	3999.83	4003.09	5247	0	15
2026.07.20	01:30:00	4003.11	4005.76	3995.80	3997.08	5342	0	15
2026.07.20	01:45:00	3997.22	4004.40	3997.03	4002.18	4842	0	15
2026.07.20	02:00:00	4002.18	4009.92	4001.29	4006.21	4939	0	15
2026.07.20	02:15:00	4006.21	4008.86	4003.96	4006.94	3121	0	15
2026.07.20	02:30:00	4006.96	4016.11	4006.04	4014.81	4283	0	15
2026.07.20	02:45:00	4014.81	4028.81	4013.79	4021.90	3939	0	15
2026.07.20	03:00:00	4021.90	4024.71	4018.69	4024.01	3831	0	15
2026.07.20	03:15:00	4024.01	4026.86	4021.70	4022.12	3339	0	15
2026.07.20	03:30:00	4022.14	4027.96	4018.74	4027.21	2722	0	15
2026.07.20	03:45:00	4027.25	4027.88	4022.83	4024.05	2284	0	15
2026.07.20	04:00:00	4024.07	4026.88	4021.42	4021.52	2283	0	15
2026.07.20	04:15:00	4021.52	4025.62	4021.44	4025.47	1964	0	15
2026.07.20	04:30:00	4025.47	4025.51	4022.20	4023.06	2304	0	15
2026.07.20	04:45:00	4023.06	4023.06	4018.49	4018.90	2406	0	15
2026.07.20	05:00:00	4018.89	4021.19	4011.89	4014.21	2463	0	15
2026.07.20	05:15:00	4013.83	4014.94	4009.93	4010.99	2454	0	15
2026.07.20	05:30:00	4010.99	4014.61	4008.03	4009.94	4621	0	15
2026.07.20	05:45:00	4009.97	4010.90	4005.41	4008.69	3713	0	15
2026.07.20	06:00:00	4008.69	4011.77	4006.78	4007.41	3822	0	15
2026.07.20	06:15:00	4007.41	4009.54	4004.09	4005.06	3438	0	15
2026.07.20	06:30:00	4005.06	4006.71	4003.00	4004.93	3081	0	15
2026.07.20	06:45:00	4004.93	4007.69	4003.26	4003.79	2477	0	15
2026.07.20	07:00:00	4003.79	4006.88	4002.02	4004.29	2764	0	15
2026.07.20	07:15:00	4004.29	4008.68	4002.40	4006.74	2874	0	15
2026.07.20	07:30:00	4006.65	4021.00	4006.61	4021.00	3843	0	15
2026.07.20	07:45:00	4021.01	4021.87	4015.78	4017.27	2971	0	15
2026.07.20	08:00:00	4017.15	4025.56	4017.15	4024.08	3149	0	15
2026.07.20	08:15:00	4024.08	4030.75	4021.89	4022.04	2854	0	15
2026.07.20	08:30:00	4021.97	4024.93	4018.91	4021.81	3011	0	15
2026.07.20	08:45:00	4021.89	4022.85	4017.50	4019.02	2872	0	15
2026.07.20	09:00:00	4018.99	4021.02	4015.23	4019.45	2858	0	15
2026.07.20	09:15:00	4019.45	4022.17	4015.53	4016.43	2336	0	15
2026.07.20	09:30:00	4016.43	4020.97	4014.73	4019.21	2532	0	15
2026.07.20	09:45:00	4019.21	4023.33	4017.60	4021.28	2236	0	15
2026.07.20	10:00:00	4021.29	4021.86	4018.27	4020.81	1833	0	15
2026.07.20	10:15:00	4020.81	4023.36	4018.81	4021.83	1855	0	15
2026.07.20	10:30:00	4021.83	4024.25	4021.24	4022.18	1512	0	15
2026.07.20	10:45:00	4022.18	4025.65	4020.95	4024.32	1782	0	15
2026.07.20	11:00:00	4024.29	4027.27	4019.78	4022.15	2498	0	15
2026.07.20	11:15:00	4022.15	4024.02	4019.99	4022.19	2120	0	15
2026.07.20	11:30:00	4022.20	4040.57	4021.50	4032.56	5846	0	15
2026.07.20	11:45:00	4032.56	4032.56	4025.05	4025.31	3630	0	15
2026.07.20	12:00:00	4025.31	4025.34	4011.56	4012.84	4540	0	15
2026.07.20	12:15:00	4012.79	4014.98	4006.94	4012.96	3909	0	15
2026.07.20	12:30:00	4012.96	4014.79	4006.46	4010.03	3408	0	15
2026.07.20	12:45:00	4010.02	4015.65	4008.06	4008.15	3486	0	15
2026.07.20	13:00:00	4008.21	4013.91	4007.85	4008.74	3882	0	15
2026.07.20	13:15:00	4008.72	4012.76	4007.04	4008.73	3447	0	15
2026.07.20	13:30:00	4008.85	4017.40	4008.21	4013.07	5310	0	15
2026.07.20	13:45:00	4013.03	4013.31	4005.59	4005.77	5019	0	15
2026.07.20	14:00:00	4005.64	4007.93	3998.28	3998.77	5421	0	15
2026.07.20	14:15:00	3998.73	4006.82	3998.24	4006.75	4381	0	15
2026.07.20	14:30:00	4006.77	4010.87	4006.10	4007.36	4122	0	15
2026.07.20	14:45:00	4007.36	4013.52	4005.12	4006.14	4559	0	15
2026.07.20	15:00:00	4006.25	4019.51	4004.52	4014.31	5364	0	15
2026.07.20	15:15:00	4014.29	4016.60	4011.17	4016.45	4917	0	15
2026.07.20	15:30:00	4016.43	4016.79	4010.29	4012.90	4409	0	15
2026.07.20	15:45:00	4012.90	4016.41	4011.79	4011.84	3248	0	15
2026.07.20	16:00:00	4011.85	4018.39	4011.31	4013.67	3654	0	15
2026.07.20	16:15:00	4013.67	4014.43	4010.72	4012.51	2917	0	15
2026.07.20	16:30:00	4012.54	4012.70	4001.41	4009.71	3702	0	15
2026.07.20	16:45:00	4009.71	4010.62	4007.04	4009.75	3217	0	15
2026.07.20	17:00:00	4009.75	4012.31	4009.51	4010.16	2949	0	15
2026.07.20	17:15:00	4010.20	4013.07	4008.93	4012.10	2357	0	15
2026.07.20	17:30:00	4012.14	4013.01	4007.69	4008.00	2441	0	15
2026.07.20	17:45:00	4008.00	4008.00	4003.75	4005.30	2592	0	15
2026.07.20	18:00:00	4005.29	4010.81	4005.29	4008.74	2321	0	15
2026.07.20	18:15:00	4008.74	4011.82	4003.50	4006.73	2694	0	15
2026.07.20	18:30:00	4006.81	4007.54	4004.48	4006.46	2842	0	15
2026.07.20	18:45:00	4006.50	4008.77	4005.44	4007.24	2705	0	15
2026.07.20	19:00:00	4007.24	4008.05	4004.45	4004.69	2868	0	15
2026.07.20	19:15:00	4004.70	4012.89	4004.37	4012.80	2425	0	15
2026.07.20	19:30:00	4012.89	4017.95	4005.16	4005.74	3763	0	15
2026.07.20	19:45:00	4005.77	4009.97	4005.57	4006.93	3020	0	15
2026.07.20	20:00:00	4007.09	4009.28	4005.74	4007.68	1710	0	15
2026.07.20	20:15:00	4007.68	4009.15	4007.09	4008.19	1002	0	28
2026.07.20	20:30:00	4008.19	4009.36	4007.34	4008.63	896	0	28
2026.07.20	20:45:00	4008.64	4008.73	4007.04	4007.46	1063	0	28
2026.07.20	22:00:00	4007.82	4007.88	4005.60	4006.95	687	0	28
2026.07.20	22:15:00	4006.95	4010.80	4005.05	4009.85	1917	0	28
2026.07.20	22:30:00	4009.85	4009.86	4002.67	4004.11	1993	0	28
2026.07.20	22:45:00	4004.09	4008.51	3999.70	4000.49	2242	0	28
2026.07.20	23:00:00	4000.49	4009.88	4000.26	4003.18	2404	0	15
2026.07.20	23:15:00	4003.20	4007.38	4003.13	4003.44	1506	0	15
2026.07.20	23:30:00	4003.44	4008.54	4003.22	4007.62	1470	0	15
2026.07.20	23:45:00	4007.66	4010.61	4004.28	4009.97	3169	0	15
2026.07.21	00:00:00	4009.91	4012.83	4003.64	4010.68	5321	0	15
2026.07.21	00:15:00	4010.68	4018.67	4008.00	4015.02	4285	0	15
2026.07.21	00:30:00	4015.02	4023.93	4014.23	4022.49	3483	0	15
2026.07.21	00:45:00	4022.48	4027.16	4022.02	4024.94	3292	0	15
2026.07.21	01:00:00	4024.95	4030.07	4018.34	4028.94	4839	0	15
2026.07.21	01:15:00	4028.99	4035.98	4026.12	4028.16	4070	0	15
2026.07.21	01:30:00	4028.18	4030.88	4023.24	4024.52	4297	0	15
2026.07.21	01:45:00	4024.43	4028.33	4021.36	4023.24	3727	0	15
2026.07.21	02:00:00	4023.25	4026.69	4022.08	4024.44	3631	0	15
2026.07.21	02:15:00	4024.42	4029.94	4022.04	4028.65	2911	0	15
2026.07.21	02:30:00	4028.65	4045.21	4027.85	4035.66	4213	0	15
2026.07.21	02:45:00	4035.66	4038.49	4031.23	4038.07	3248	0	15
2026.07.21	03:00:00	4037.98	4042.20	4037.68	4038.00	2951	0	15
2026.07.21	03:15:00	4038.01	4051.33	4036.72	4047.50	3356	0	15
2026.07.21	03:30:00	4047.50	4049.68	4041.85	4041.89	2453	0	15
2026.07.21	03:45:00	4041.92	4047.53	4041.89	4047.00	2378	0	15
2026.07.21	04:00:00	4047.00	4051.87	4045.81	4046.14	2547	0	15
2026.07.21	04:15:00	4046.14	4046.96	4043.77	4044.71	1620	0	15
